text,immoral
진짜 개졷게이같이 생김,
빙강 너프 적지않게 먹었으니 수호자 메인룬이었던 얘가 op딱지 붙는 건 당연한듯,
지금 라칸을 안쓸거면 렐을쓰거나 아님 벤을 하셈체급이 정말 물렁물렁한데패시브+e+q+수호자 갑옷을 두르고 있음쫌 빡세다 싶은애 상대로 보호막 강타들고 패시브 + e + 수호자로방마저 올린 상태로 평타데미지 3번 강화 짤 딜교 하고 지는 큐로 회복함원래 라칸 자체가 초반라인전이 약해야하는데 지금 너무 버프를 크게 먹여서노블레쓰 알리 블츠 상대로 승률 라인전 지표 전부 우위를 점하고 있음이건 말이 안됌,
내가 하긴 싫고 상대로 만나긴 더 싫어서 걍 밴하고 하는게 젤 나음 얜 걍 싫어,
걍 q너프라도 시키면 안되냐이니시 되고 심지어 도망도 갈수있는애가 라인 유지력도 좋아심지어 q 무시못할 데미지도 아님,
w 에어본 슬로우로 바꿔야함 ㅇㅇ,
수호자 리메이크 하자 그냥 몇시즌째 개사기룬으로 방치하는지 모르겠는데,
얜또왜op임,
요즘 좋다고 개나소나하는게 문제 띄우기하나 못하는 벌레새끼들천지,
노틸 세라핀 궁을 한콤보에 갖다박는 ㅅㅋ,
왜 옆에 있는 라칸 냅두고 사일한테 매혹이 쳐걸리냐,
진짜 E모아서 한꺼번에 돌아오게 해서 딜 한번에 넣는 뽕맛땜에 못끊음...,
"얘가 저티어에서 좋다하는사람들은 상대가 자야 E를 안보니까 좋다하는거고 얘가 저티어에서 안좋다 하는사람들은 아군이 자야위치를 안봐줘서 안좋다하는건데 이게 둘다 맞아서 저티어 자야는 라인전은 위티어보다 좋을지 몰라도 한타들가면 아군 다 돌진기로 상대한테 쳐들갈때 어케든 따라가려고하다가 옆에서 나오거나 대놓고 앞에서 오는 암살자한테 궁빠진다음 궁쓴 이후에도 아군이 안봐줘서 플쓰거나 뒤1져야됨 결국 라인전 원툴이란건데 자야는 라인전에서 지혼자 이니쉬 걸려면 조건이 많이 필요해서 라읹전을 유틸폿,딜폿이랑 터트리기 힘듬 이게 얘가 탱폿이랑 잘맞는 이유중 하나기도하고 근데 저티어 아군 서폿은 아군이 자야든 뭐든 지 꼴리는거 하는애가 대부분임 그래서 결국 얘는 저티어에서 좋은애가 아님 얘 저티어에서 좋다는건 아군 바텀이 상대 자야E안보고 라인전 070 쳐박는걸 너무봐서 그런 인식이 생긴거같음",
돌풍 나보리 개같이부활,
저티어에서 자야 안먹히는이유 자리잡고 빨면서 싸워야 자야 장점이 들어나는건데 그저 저티어 애들은 적만보면 자야냅두고 무지성 돌격해버림,
저티어에서 좋은데티어 낮은이유가 왠지 모르겠음,
저티어에서 이거만큼 좋은 원딜 없는뎁,
라칸이 독보적인 1티어 서폿인데 그 짝꿍인 자야 승률이 저꼬라진건 오로지 파일럿탓임 ㅋ 자야는 저티어애들이 할 챔프가 아니다 다른거해 좀 라칸나왔다고 무지성으로 픽쳐박지말고,
얘 어떤 식으로 해야됨?,
참새련 ㅈㄴ 재밌다,
얘 상대할때는 항상 뒤를 조심하지 않으면 개같이 멸망함 피리부는 사나이마냥 졸졸 따라가지만 말고 깃털 보면서 싸워 제발,
저티어에서만 얘 티어가 낮은 이유가 있다 ㅋㅋ 본인이 플레 이하면 좀 하지마라 니들이 할 챔프가 아니다,
"상대 때릴떄 궁 쓰지 말라하는데 프로들 대부분이 궁 공격용으로 쓰는 경우 몇 번 있던데천상계나 프로씬에서'만' 가능한 플레이임. 자야 궁의 가장 큰 장점이 '원딜'이 포커싱 흘릴 수 있다는건데 그걸 포기한다는건 아군이 자야가 궁이 없어도 지켜 줄 수 있다는 확신이 있어야 할 수 있는 플레이임.다이브 할때나 깃부르미 각이 예술적으로 나온거 아닌이상 일반 유저는 아끼는게 좋음. 사실 저런 각이 나와도 아끼는게 더 좋고, 특히 솔랭에서는 더더욱.",
아아,
님들 자야 하드 카운터가 뭔지 앎?.....일어나야 엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
상대 때릴떄 궁 쓰지 말라하는데 프로들 대부분이 궁 공격용으로 쓰는 경우 몇 번 있던데,
1. 피오라 밟아놔도 사이드에서 밀린다?그건 오른만의 문제가 아니라 피오라보다 사이드 밀리는 거의 대다수의 탑챔이 다 그렇다.2. 정글 억까하면 코어템 차이나고 전사챔들이 한타 안좋다는게 동일 코어일 때 얘기고 1~2코어 이상 차이나면 그런거 없다?정글 억까하면 망할 수 밖에 없는건 모든 탑챔이 다 어쩔 수 없는거고 코어템도 반대로 치면 반반만 가서 동일 코어만 띄워도 오른이 훨씬 좋다는 소리다.3. 탱커도 망하면 1인분이 안된다?탱커는 못커도 1인분 가능이라는게 시간이 지나면 충분히 1인분이 된다는거임 전사는 반반 이상은 가야 한타에서 겨우 1인분인데 반반 가면 당연히 탱커가 좋지. 그리고 반대로 치면 내가 망해도 아군 흥하면 어느 정도 같이 클 수 있는데 오른은 그 때 기여도가 말이 안되니까 망해도 1인분이 된다는 소리가 나오는거임.4. 정글이 탑 배제하고 겜하는데도 다른 라인이 다 터져서 지고 타워 허깅하면 주도권 차이로 결국 진다?그건 오른뿐만 아니라 모든 탑챔이 다 정글이 탑 배제하고 하는데도 다른 라인 발리면 지는거고 나서스 케일 같은 초반 주도권 없는 애들도 다 똑같음. 같은 전사챔끼리도 주도권 차이나면 집탐 맘대로 못잡는 구도가 밥먹듯이 나오고 오른은 초반이 저정도로 약하다고 보기도 어려움 스킬 분배 잘만 하면 딜교 함부로 걸기도 애매한 챔프인데결론:  오른도 잘커야하고 팀이 그래도 어느정도는 해야 겜 이길수 있음 혼자서는 절대 겜 못이김.망해도 1인분 한다는건 개지랄이 맞지만 여러 면에서 오른이 기회가 더 많이 열려있는게 맞음. 탑이나 탱커가 공유하는 단점을 오른만의 단점이라고 생각 ㄴ,
오른이 뽀뽀하면 오른쪽,
아무리그래도 다리우스보다 역겹다하는건 아니다ㅋㅋㅋ다리우스랑 라인전한번 잘못하면 그냥 경험치도 못먹는데 오른한테는 실수해도 솔킬한번따이고 반반파밍하면됨,
뭔 개소리하는거야 쉔이 풀콤 박는다고 반피 날아가진 않는데 얘는 챔이 아님?궁이 없는 챔이라 해도 마오카이가 풀콤 박는다고 반피가 날아감?탑챔 중에 반피 날리는 챔프가 대부분 전사챔이거나 칼챔이지 탱챔이 아닌데탱커가 풀콤 박는다고 반피 넘게 날리는걸 무슨 정상적인 것처럼 보네,
요즘 여눈-> 종말의 겨울 안감? 왜 사라졌지,
모데 카밀 이렐이 탑에서 가장 자주 나오는 6인방 중 하나에 오른 카운터라고?미안하지만 탱커도 망하면 머시기에 대해 논하기 전에 여기서 이미 끝난거같은데모데 잭스는 오른 카운터로 알려졌지 실상은 그렇지도 않고 모데 잭스 카밀 다 오른 카운터라는 이유로 자주 뽑을 뿐이지 저기서 제대로 카운터 치는 애는 카밀 밖에 없잖아 근데 그마저도 카밀은 오른보다 라인전 딸려서 제대로 압박하려면 신파 나온 후부터고 그나마 피오라 이렐 아트 정도가 압박 가능한데 아트 오른 상성은 프로들도 반반이라 하는 상성이고 피오라 이렐이 까다로운 점은 다른 챔프들도 다 공유하는 요소인데 이거 가지고 탱커는 망하면 더 치명적이다 이런 얘기가 어떻게 나오는건지 모르겠네,
탱커가 샌드백은 아니지만 아무리 초반이라도탱커가 스킬 다쳐박았다고 원콤나는건 더 아니야 시발 ㅋㅋ에라이 병신새끼야 초반에 원콤나는거면 니 손문제지,
오른해보고 나발이고 모데가 탑에서 자주 나오는 픽 중 하나라는 것부터 난 이미 티어가 보이는데? ㅋㅋ,
오른은 폭딜이 쌘대신 지속딜이 없고 w는 맞출수 있어도 w평타는 거의 맞추기 힘들지,
궁 나오고 풀콤 박으면 반피를 그냥 날리고 심지어 그게 딜러가 아니라 탱커인데 티어 챔프 숙련도 드립이 왜나오는거지 너 실버니? ㅋㅋ,
아래댓글아 여기서 오른약코하는 사람없는데 뭐라는거냐 혹시 눈에 장애가 있으신가?,
"오른 최대장점이 라인전이 쎄서 할 줄만 안다면 피오라,카밀,하딩,카시 빼고는 다 이기기때문에 오른하는법 배우면 라인전 이기면서 한타기여도 최상으로 가져 갈 수 있어서 한 번 익혀보는 것 도 추천드려요",
"오른 하실때 장인분 참고하려면 개리형, 서존배 2분 추천드려요. 스킬콤보나 라인전 디테일은 서존배님이 잘 정리했고, 템트리는 개리형님이 잘 정리했으니 오른 한 번쯤은 해보는 것도 추천드려요",
ㅋㅋㅋㅋ 지랄하네 그럼 아트록스 스킬도 다 논타겟인데 딜 쌔다하면 맞는 새끼가 병신인거냐? 말 같지도 않은 소리로 변명쳐하고있어 ㅋㅋ,
정복자에 고정딜 있다고 지랄염병쳐하던 새기들이 탱커는 딜이 나오면 안된다는게 잘못됐네~ 딜 다쳐맞고 뒤진 니가 ㅄ이네~탑 전체가 공유하는 약점을 탱커만의 약점이네 뭐네~,
브라움 야스오 사미라 ^^ㅣ발,
이번에 신화템 삭제되면 오른은 예전처럼 되나?,
퍼뎀 주렁주렁 달린 챔프라 생각보다 맞딜이 존나 센 새끼임탱커주제에 스킬셋이 너무 좋음근데 얘보다 훨씬 쎈 새끼가 널리고 널림이딴게 밸런스냐?,
ㅇㅇ 오른유저가 절대 싫은건 아님타라인 입장에선 오른만큼 든든한 챔프가 없는데도스뭐시기처럼 말도 안되는걸로 약코하는놈들이 싫은거지 ㅋㅋ장점 다 가려놓고 단점만 부각하는데,
"왜 오른 풀콤에 상대 피가 반절 나가야 하는지 모르겠네칼챔-칼챔 매치업도 아니고 칼챔-탱커 매치업에선 둘이 딜교해도둘 다 피 별로 안까이는건 맞음. 물론 탱커쪽이 좀 더 손해일 순 있겠지. 근데 cc기가 덕지덕지 있고 탱템 주구장창 올리는 챔이 순수 딜으로 반피를 깐다? 이건 진짜 있어서는 안되는 챔임그리고 오른 모든 스킬이 논타겟인건 맞나, 스킬이 그렇게 맞추기 힘든 정도는 아님. w야 뭐 논타겟이 의미없는 정도고w평 딜교가 나쁘지 않은 챔 가지고 굳이 풀콤 운운할 필요 없음",
그리고 작쇼는 안가는거추천 어짜피 한타때 오른안때림 그냥 미덕가서 팀한테 힐해주는게 훨신도움됨,
오른 라인전카운터 1.워윅 라인밀면 지옥을맛볼수있음 맞다이절때금지2.일라오이 일라가e스킬 찍는순간 라인전 절때못이김 선워모그가서 버티는게답3.올라프 q3번이상맞으면 죽었다봐야됨 그냥무조건 사리는게답 라인전에서1번만죽어도 무한솔킬이니깐 탑버리고 로밍ㄱㄱ,
치료비주고 강화평타,
오른팁창까지 기어들어와서 약코하지마라~징징거리지마라~어휴 지들이 왕인줄알어 현실은 팁창에서 악플이나다는 사회쓰레기들인데ㅋㅋ,
그리고 오른팁창에서 오른유저가 징징거리는게 뭐가문제지??여기까지 기어들어와거 욕하는 너거들 인성은 생각안함??,
탱커가 봉풀주 점화로 바꿨다고 궁까지 스킬 다박아서 원콤내는게 손문제라..다리우스가 유체화 키고 궁까지 다박아서 원콤내는 것도 손문제라고 하지그래? ㅋㅋ,
고동색티어에서는 얘 쎈줄 몰라서불안정평타 90% 맞출수있음 ㅋㅋ,
난입 뒤늦게 써보고 있는데 아주 괜찮음,
오른뽑고 상대 브라움 야스오 둘중 하나라도 나오면 게임하기 싫어짐,
한창 사기일 때 탱커의 단점을 오른만의 단점인 것 마냥 포장하지만 않았어도 욕은 덜 쳐먹고있지 않았을까...,
진짜 존나 단단함,
뽑고 기도하는 챔 근데 보통 기도가 안 통함,
"난 모데가 오른 카운터란게 이해가 안되는디?모데 궁모션 ㅈㄴ 대놓고 삿대질하는거보고 w만 눌러도 궁빼고, 모데 e도 솔직히 쿨도 길고 한번끌려도 크게 밀리는 체급도 아닌데.....모데가 오히려 라인전에서 궁빼면 체급 은근히 딸려서 통계상 승률도 오른이 훨씬 높은데? 정글 개입시에도 오른은 qer로 호응도 잘되고 모데는 궁은 눈치봐가며 써야지 걸수있는데다 아군 갱호응에 쓰기에 애매하고 e하나로 호응하기에는 r도 시전시간도 길어서 w에 씹히기 딱좋은데...",
상대팀:오른우리팀:떨어진,
근데 밀리오는 얘 궁을 일반스킬로 쓰는건가?,
그리고 여기서 오른 약코하는사람 소수인데 여기팁창은 다른 칼챔유저들이 오른유저들 싸잡아 욕하네ㅋ협곡안에서 오른유저들이 제일 묵묵히 게임하는데 오른유저 싸잡아 욕하는건 아닌듯한데,
니가 예시를 ㅂㅅ같이 드니까 욕을먹지 ㅋㅋ,
탱커한테 라인전 발리는 애들은 대체 뭐임?,
이건 말을 좀 잘못해서 정정할 게 웬만한 공격형 탑챔임쉔이나 마오카이는 딜 대신 아군 보호 능력이나시야 장악에 특화된 챔피언이라서 약함그리고 쉔은 풀콤이랄 것도 없는 스킬셋이고,
서폿챔도 아니고 탑챔이 풀콤 반피도 못날리는거면이미 그건 챔피언이 아님,
탱커가 샌드백은 아니지만 아무리 초반이라도탱커가 스킬 다쳐박았다고 원콤나는건 더 아니야 시발 ㅋㅋ이새끼 브론즈 3 세트 80만점 인장 6레벨 스킬 다맞는 잼민이 세트 원챔일거같으면 개추,
오른이 진짜 밸런스 잘잡혀있는 챔프맞는든 모든스킬이 논타겟인게 흠이긴하지만,
닥치고 탱커해야하는게 맞음이라... ㅋㅋㅋㅋㅋㅋㅋ에라이 병신아 지금 메타에 탱커하면 주도권 없어서 오히려 정글 불편해지는데 탱커같은 소리하네 2~3렙에 라인 먼저 박고 상대 정글에 와드 하나 박으면 우리정글 동선부터가 달라짐 뭐 후픽으로 상성봐서 탱커하는건 괜찮은데 선픽으로 탱커박으면 그게 정글한테 더 민폐다,
솔직히 재미는 칼챔이지뭐 개인차긴 하지만 칼챔이 더 재밌더라탱커는 좀 답답해서 못하겟음,
근데 순수하게 재밌는데 왜 안하는거임,
오른=팀에도움되는픽 정글이 유기해도됨칼챔=정글한테 하루종일 갱요청해야되는픽 솔랭에서 칼챔하는거 자체다 민폐 요즘메타에서는 닥치고 탱커하는게 맞음,
탱커충 병신새끼들 점수 -500점해야해,
얘들고 후반밸류 별로라는 애들은 이해가 안가네희대의 개사기템 걸작템으로 몇천골드를 역전시키는데; ㅋㅋ,
저기.. 오른 해보셨어요?,
이럴줄 알았다  오른같은 버프안먹고 메타빨로 1티어에 있는 애는 거품티어더라,
욕 그렇게 많지 않은데 왜 이렇게 혼자 중얼거리고 있어 ㅋㅋ,
근데 오른 스킬은 존나 굼뜨고 이펙트도 커서  충분히 보고 피할수 있는 수준이고 마나조루에 쿨타임도 존나 길어서 그렇게 라인전은 빡센챔프는 아닌데 솔까 뽀삐 말파가 빡센거면 훨씬 빡센데 머가 그리 오른이 사기라고 ㅋㅋ,
얘 진짜 좋음 랭크에서 항상 오른만 하는데 밴도 당해본적 없고 픽 뺏겨본적도 없음 요즘 카밀은 거의 안나오고 다리우스도 그냥 미니언 다 놓쳐도 경험치만 먹는 마인드로 반반가서 점화들고 풀콤 넣거나 한타때 조지면 되고 탑 원거리도 그냥 콩콩이나 유성들고 개패면 오히려 라인전 이길때도 많은데 피오라는 너무 아프니까 답도 없고 피오라만 밴하고 겜하면 진짜 이 악물고 라인전때 안죽어주고 바텀도 천천히 해서 반반 이상이나 너무 아예 망하지만 않으면 후반에 탬 올려주고 해서 충분히 역전도 바라볼 수 있음 q에 슬로우 w에 저지불가 e돌진기 p는 탬 만들기니까 라인전 마나나 채력만 유지하면 반반 가기도 쉽고 딜이 그렇게 약한애도 아니라 억지로 밀고 둘어오면 cc기랑 해서 충분히 역관광 노릴 수도 있는데 약코 왜 하는지 모르겠음 얘는 4티어든 5티어든 그냥 좋았음 버스챔으로 이런말 하면 실례될 수 있지만 하나만 팀한테 부탁하고 싶은건 제발 초반에 무작정 앞뒤 안보고 싸워서 게임 터지지만 않았으면 좋겠다 각 잡혀서 싸워보면 얘가 나보다 잘하는지 못하는지 알거고 그러면 열심히 미니언 먹고 상대가 무리하는거만 역으로 잡으면 좋겠음 상대랑 똑같이 반반 가면 무조건 우리팀이 유리한데 초반에 15분 쯤 킬스코어 두배 차이나고 있으면 너무 아쉬움,
